source,target,weight
16,38,0.1953991949558258
16,39,0.24168090522289276
16,40,0.37763354182243347
16,41,0.31802284717559814
16,42,0.2188798487186432
16,43,0.11078240722417831
16,44,0.4886646866798401
16,45,0.278096079826355
16,46,0.3186578154563904
16,47,0.23306851089000702
16,48,0.27872198820114136
16,49,0.23226159811019897
16,50,0.2796224057674408
16,51,0.22717460989952087
16,52,0.20994362235069275
16,53,0.30664440989494324
16,54,0.19423580169677734
16,55,0.2573797106742859
17,18,0.2357669472694397
17,19,0.2335304319858551
17,20,0.23627439141273499
17,21,0.3025796115398407
17,22,0.2827030122280121
17,23,0.2964140772819519
17,24,0.2954852283000946
17,25,0.1779610514640808
17,26,0.19344861805438995
17,27,0.27475234866142273
17,28,0.23573043942451477
17,29,0.3759988248348236
17,30,0.2919584810733795
17,31,0.2538178861141205
17,32,0.24213483929634094
17,33,0.12788133323192596
17,34,0.26248738169670105
17,35,0.2192654013633728
17,36,0.3065069317817688
17,37,0.22340840101242065
17,38,0.14852742850780487
17,39,0.19687925279140472
17,40,0.39229708909988403
17,41,0.2531357407569885
17,42,0.49575912952423096
17,43,0.19682934880256653
17,44,0.2890712022781372
17,45,0.26254308223724365
17,46,0.25990086793899536
17,47,0.18545202910900116
17,48,0.2085420936346054
17,49,0.20604299008846283
17,50,0.21512441337108612
17,51,0.2454158365726471
17,52,0.2933594286441803
17,53,0.2440963089466095
17,54,0.20821180939674377
17,55,0.18100666999816895
18,19,0.543043315410614
18,20,0.3047616481781006
18,21,0.1429145187139511
18,22,0.26943057775497437
18,23,0.20041751861572266
18,24,0.4147132635116577
18,25,0.25842684507369995
18,26,0.37846529483795166
18,27,0.5024864077568054
18,28,0.5619490146636963
18,29,0.3187209367752075
18,30,0.29769477248191833
18,31,0.543660581111908
18,32,0.4872088134288788
18,33,0.20968030393123627
18,34,0.2737937867641449
18,35,0.22309939563274384
18,36,0.545205295085907
18,37,0.36031824350357056
18,38,0.4674399793148041
18,39,0.20905420184135437
18,40,0.3022724986076355
18,41,0.4654139280319214
18,42,0.2325037270784378
18,43,0.23118361830711365
18,44,0.20442187786102295
18,45,0.29343080520629883
18,46,0.20664259791374207
18,47,0.369472861289978
18,48,0.246661975979805
18,49,0.3087053894996643
18,50,0.3789050579071045
18,51,0.3376617133617401
18,52,0.3576434254646301
18,53,0.28420841693878174
18,54,0.407132089138031
18,55,0.3812181055545807
19,20,0.3946741223335266
19,21,0.38551369309425354
19,22,0.21923775970935822
19,23,0.2828840911388397
19,24,0.3890252411365509
19,25,0.22054004669189453
19,26,0.25692513585090637
19,27,0.3215499520301819
19,28,0.4038025736808777
19,29,0.24142315983772278
19,30,0.3552732467651367
19,31,0.4694283604621887
19,32,0.3752289116382599
19,33,0.10808620601892471
19,34,0.2344065010547638
19,35,0.1440822184085846
19,36,0.4107259213924408
19,37,0.31244584918022156
19,38,0.32516151666641235
19,39,0.11337822675704956
19,40,0.2635785639286041
19,41,0.3593907356262207
19,42,0.21075424551963806
19,43,0.14998559653759003
19,44,0.23636044561862946
19,45,0.2834729552268982
19,46,0.12788988649845123
19,47,0.3410792946815491
19,48,0.26698359847068787
19,49,0.2293231189250946
19,50,0.2646560072898865
19,51,0.2736978828907013
